[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#2422
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#738
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1723
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1900
[Date].[Calendar Date].[Calendar Year].&[2013]#,#ML Mountain Tire#,#1654
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1651
[Date].[Calendar Date].[Calendar Year].&[2011]#,#ML Road Tire#,#1803
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#2432
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Yellow#,#1455
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2405
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#2388
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1426
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#641
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2662
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#1182
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2098
[Date].[Calendar Date].[Calendar Year].&[2011]#,#AWC Logo Cap#,#2975
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1145
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#1774
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#1505
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#2416
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#517
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1501
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road Bottle Cage#,#2626
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#1126
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Yellow#,#2729
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#1062
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2618
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#1724
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Patch Kit/8 Patches#,#2114
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2618
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2357
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#2542
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#1437
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#2315
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#592
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1341
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#2815
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#1209
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#2336
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#729
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#2919
[Date].[Calendar Date].[Calendar Year].&[2013]#,#AWC Logo Cap#,#1052
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-350-W Yellow#,#567
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Hydration Pack - 70 oz.#,#1500
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2838
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1086
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#754
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#2973
[Date].[Calendar Date].[Calendar Year].&[2013]#,#ML Road Tire#,#1707
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#1293
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#2590
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#2182
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#2056
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#574
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2648
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Yellow#,#2405
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1418
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#886
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#1901
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#781
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#999
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2095
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1873
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Mountain Tire#,#2180
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#2848
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#951
[Date].[Calendar Date].[Calendar Year].&[2013]#,#ML Road Tire#,#1630
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#1676
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#2055
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1479
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#2042
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2923
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#2746
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1482
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#812
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#767
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1543
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2489
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Silver#,#1003
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2476
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1938
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#1756
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#637
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#908
[Date].[Calendar Date].[Calendar Year].&[2013]#,#HL Road Tire#,#1345
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#604
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#2171
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#1147
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2748
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#2393
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#1668
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2826
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#644
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1816
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#2122
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#2056
[Date].[Calendar Date].[Calendar Year].&[2010]#,#All-Purpose Bike Stand#,#1209
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2070
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#789
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#2760
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1224
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1824
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1201
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#2251
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#2016
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2186
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#1632
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#1350
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2791
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#1720
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2713
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#1996
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#2467
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1109
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Yellow#,#1989
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2380
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-350-W Yellow#,#2924
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#1181
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#2191
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2227
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#634
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#2872
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#2596
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#2775
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#2481
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2300
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1550
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Patch Kit/8 Patches#,#2072
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road Bottle Cage#,#2630
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#964
[Date].[Calendar Date].[Calendar Year].&[2010]#,#LL Mountain Tire#,#1773
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Red#,#1844
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2944
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#1215
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1819
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#977
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1406
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#1267
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#1975
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#1638
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1520
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2363
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#1913
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire#,#620
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#996
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#1014
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#791
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Mountain Tire#,#2575
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#2193
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road Bottle Cage#,#1689
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1068
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#2501
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#2013
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1969
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#1103
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1849
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#937
[Date].[Calendar Date].[Calendar Year].&[2012]#,#ML Mountain Tire#,#1434
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#584
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2236
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#937
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Mountain Tire#,#2026
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#2482
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Red#,#1799
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#648
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#846
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#2364
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#2276
[Date].[Calendar Date].[Calendar Year].&[2013]#,#HL Mountain Tire#,#1738
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Water Bottle - 30 oz.#,#2763
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#912
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring Tire Tube#,#1033
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2312
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1690
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Yellow#,#2860
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Yellow#,#2537
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#2994
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#952
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#1237
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1689
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#1732
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1061
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#2296
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#1890
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1232
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#874
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#1186
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1779
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#1343
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#2683
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-350-W Yellow#,#1042
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#546
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2694
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#605
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2050
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#683
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2862
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2565
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1101
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2281
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Bike Wash - Dissolver#,#1149
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#1849
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2260
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2135
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2343
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road Tire Tube#,#1848
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#1899
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2713
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1934
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2918
[Date].[Calendar Date].[Calendar Year].&[2011]#,#AWC Logo Cap#,#2379
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#2581
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#2861
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#1523
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#1541
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#2176
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#2424
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#1173
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Patch Kit/8 Patches#,#2690
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#989
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#2722
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2436
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#2832
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Sport-100 Helmet#,#535
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#1758
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2236
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#785
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#804
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1350
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#2133
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Yellow#,#1715
[Date].[Calendar Date].[Calendar Year].&[2013]#,#HL Mountain Tire#,#2108
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#2031
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#2418
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#638
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1900
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Yellow#,#2819
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#1441
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Bike Wash - Dissolver#,#1801
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#737
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire Tube#,#664
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#1869
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#1185
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2578
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#2052
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Hydration Pack - 70 oz.#,#2401
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#1185
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1248
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#727
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#948
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#709
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1746
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#922
[Date].[Calendar Date].[Calendar Year].&[2011]#,#ML Road Tire#,#2015
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2521
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#1979
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#1464
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#1223
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Silver#,#793
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1923
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Water Bottle - 30 oz.#,#2560
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2781
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#1388
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Hitch Rack - 4-Bike#,#1341
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1652
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2274
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#1883
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2010
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#2586
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#765
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#1476
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Mountain Tire#,#2194
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2619
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2656
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#1258
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#2896
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#2198
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#805
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1672
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#2290
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Long-Sleeve Logo Jersey#,#780
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#2865
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#1898
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#2437
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1572
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#2418
